REVIEW_ID|ORDER_ID|TRUCK_ID|SOURCE|PRIMARY_CITY|REVIEW_DATE|TRUCK_BRAND_NAME|SENTIMENT|REVIEW
118614|445911749|72|6|New York City|2024-01-29|Cheeky Greek|-0.7547588|"""King Combo, Greek Salad, and Bottled Soda order, a complete disappointment. Gyros served were dry, lacking any distinct flavor. The accompanying salad was far from fresh, with wilted leaves. To top it off, the soda was as flat as could be. Despite the commendable service from the friendly staff and their prompt apologies, the poor quality of the food left a lasting negative impression. This is one experience not worth repeating."""
118642|446055574|65|1|New York City|2024-02-05|Kitakata Ramen Bar|-0.4409481|Disappointing experience at Kitakata Ramen Bar in New York City. The Tonkotsu Ramen lacked depth and richness, unlike the authentic ramen I've had in Japan. The Spicy Miso Vegetable Ramen was overly salty, overshadowing the other flavors. The bottled soda was flat, and the ice tea was too diluted. The overall experience did not live up to the expectations set by their reputation. I would not recommend this place to ramen enthusiasts.
118676|446227381|61|1|New York City|2024-02-13|Freezing Point|-0.8904343|Service at this truck proved incredibly disappointing. Ice tea lacked refreshment, and waffle cone was stale. Even sugar cone was stale. Repeated attempts to contact customer support went unanswered, which is simply unacceptable. Not recommending this truck to anyone.
7045|20551837|83|3|Toronto|2024-03-10|Le Coin des Crêpes|-0.47767684|Crepe Suzette and bottled water from Le Coin des Crpes in Toronto fell short of expectations. The crepe was dry and rubbery, with a meager and unremarkable filling. Regrettably, the bottled water was not refreshing as promised, arriving warm and cloudy. It's unfortunate to report that the quality of food and drink, along with the lack of service, make this establishment unworthy of a recommendation.
68524|343122442|290|1|Melbourne|2024-05-22|Kitakata Ramen Bar|-0.49184355|Disappointment was the main ingredient in the Tonkotsu Ramen I ordered from Kitakata Ramen Bar in Melbourne. The ramen was lackluster, with a broth that was far from the rich, creamy Tonkotsu I was expecting. The noodles were overcooked, lacking the necessary firmness, and the toppings were sparse. The pork was tough and dry, making the overall experience quite underwhelming. I had hoped for an authentic ramen experience, but sadly, this fell short.
6943|20144164|81|4|Toronto|2024-02-17|The Mega Melt|-0.65187365|"Disappointing experience with ""The Mega Melt"" in Toronto. Ordered the ""Miss Piggie"" grilled cheese, expecting a delightful meal, but the reality fell short. The cheese was barely melted, and the bread was soggy, not the crispy texture promised. To add to the frustration, attempts to contact Customer Support for resolution were met with radio silence. It's disheartening when establishments fail to address customer concerns."
6997|20340336|77|3|Toronto|2024-02-28|Smoky BBQ|-0.45037737| Disappointed with the Smoky BBQ experience in Toronto. The Rack of Pork Ribs was overcooked and dry, lacking the tender, juicy texture expected from a BBQ joint. The Pulled Pork Sandwich was no better, with a bland taste that didn't live up to the BBQ promise. Even the Bottled Soda and Ice Tea were served at room temperature, which was far from refreshing. Overall, the meal was a letdown and not worth the visit.
6801|19562791|76|1|Toronto|2024-01-17|Freezing Point|-0.35116988| Disappointed with my experience at Freezing Point in Toronto. The Sugar Cone was stale, lacking the fresh crunch I was expecting. The Mango Sticky Rice, which I was excited to try, was bland and the mango flavor was barely noticeable. The Popsicle was the only saving grace, but it was nothing extraordinary. Overall, the quality of the ice cream did not meet my expectations. I had hoped for a better experience considering the hype around this truck.
90827|391348056|364|4|Hamburg|2024-02-29|The Mac Shack|-0.3186134|Disappointment was the main course at The Mac Shack. The Standard Mac & Cheese lacked the creamy richness expected, while the Buffalo Mac & Cheese was overwhelmingly spicy, overpowering any potential flavor balance. The portion sizes were also underwhelming, leaving us wanting more, but not in a good way. Despite the promising menu, this Hamburg eatery failed to deliver a satisfying mac & cheese experience.
90828|391357072|373|6|Hamburg|2024-02-29|Peking Truck|-0.4898354|Disappointment was the main course of my meal from Peking Truck in Hamburg. The Combo Lo Mein was a bland, uninspiring interpretation of a usually flavorful dish, while the Combo Fried Rice was overly greasy and lacked any distinct taste. The bottled soda, although not their fault, was the only saving grace of this meal. I expected more from a Chinese menu, especially one that boasts of authenticity. Unfortunately, Peking Truck failed to deliver on both taste and quality.
83123|373334224|339|1|Munich|2024-04-09|Tasty Tibs|-0.65524185|The food at Tasty Tibs was simply not satisfactory. The lean beef tibs were tough and overcooked, and the veggie combo was bland and uninspired. The bottled water and soda were fine, but the overall experience was quite negative. The service was slow, and the atmosphere was unwelcoming. I would not recommend this restaurant to anyone.
14483|31218726|110|4|Montreal|2024-02-04|Kitakata Ramen Bar|-0.7362109| Disappointing experience at Kitakata Ramen Bar in Montreal. The Spicy Miso Vegetable Ramen and Tonkotsu Ramen were both lackluster in flavor and presentation. The vegetables in the Spicy Miso Ramen were overcooked and the Tonkotsu Ramen was missing the advertised soft-boiled egg. To add to the frustration, multiple attempts to reach Customer Support for resolution were met with no response. Not the quality or service expected.
14389|30823207|111|2|Montreal|2024-01-06|The Mega Melt|-0.64529544|Mega Melt truck's Miss Piggie sandwich proved disappointing. The bread exhibited limp, greasy texture. Cheese failed to achieve satisfactory melt. Pork element was devoid of flavor and dry. sandwich's overall standard fell short of expectations. I attempted to connect with customer support on multiple occasions but remained unsuccessful. Previous encounters with this food truck have resulted in similar concerns. I have no intention of continuing orders from them.
83095|373237468|338|5|Munich|2024-04-01|Le Coin des Crêpes|-0.6549556|Disappointment was the main course of my meal from Le Coin des Crpes in Munich. The Breakfast Crepe lacked flavor, the Chicken Pot Pie Crepe was lukewarm, and the Crepe Suzette was far from the delight I had anticipated. The bottled water and soda were the only items that met expectations. To add to the dissatisfaction, my attempts to reach out to Customer Support were met with radio silence, leaving a bitter taste that even a well-made crepe couldn't mask. I expected more from a place with such a promising name.
14503|31296161|111|4|Montreal|2024-02-09|The Mega Melt|-0.49000773|"The Mega Melt's ""Miss Piggie"" sandwich offered a complete slap in the face to my taste buds. The bread, a sorry excuse for a sesame seed concoction, was riddled with unchewable staleness. The cheese, a limp and greasy mess, did little to mask the cardboard-like bread. The pig, an undercooked mystery, delivered a texture akin to chewing on a wet sponge. The only saving grace was the colorful, albeit superfluous, sprinkle of lettuce. I'd recommend steering clear of the Mega Melt and its lackluster culinary offerings."
7097|20798366|90|2|Toronto|2024-03-23|Better Off Bread|-0.80614096|This order was truly a disappointment. The bread was stale, the meat was overcooked, and the cheese was not melted properly. The sandwich was not very flavorful and the overall quality was poor. The pastrami was dry and tough, the Italian was bland and greasy, and the hot ham and cheese was not very warm. I would not recommend this sandwich to anyone and will not be ordering from this restaurant again.
7160|21116015|77|5|Toronto|2024-04-10|Smoky BBQ|-0.5591179|"The ""Smoky BBQ"" truck's ""Three Meat Plate"" falls short of its promise, misrepresenting the term ""meat"" with subpar ingredients. The dish is composed mainly of cheap, fatty, and overcooked scraps, a far cry from the tender and flavorful cuts expected at the premium price. The fried pickles, though crispy on the outside, lack flavor and inspiration. Overall, this offering is a culinary disappointment, not worth the investment of time or money."
7138|21008987|81|4|Toronto|2024-04-04|The Mega Melt|-0.6754275|"The Mega Melt truck's ""Original"" and ""Ranch"" grilled cheese sandwich was a culinary disaster. The bread was limp and greasy, the cheese was under- melted and lacked flavor, and the fillings were sparse. The ranch dressing was overly sweet and the breading on the sandwich was soggy. The overall taste was bland and unappetizing. It's a shame that such a popular truck would serve such subpar food."
80782|365738816|324|6|Rio de Janeiro|2024-02-23|Tasty Tibs|-0.56019706| Disappointed with both the food and service from Tasty Tibs in Rio de Janeiro. The Lean Chicken Tibs lacked flavor and was overcooked, while the bottled soda was warm. To make matters worse, attempts to contact Customer Support for resolution were met with radio silence. Not the Ethiopian dining experience I was hoping for.
45586|101334501|249|4|Tokyo|2024-01-01|Tasty Tibs|-0.5966294|"Unfortunately, the ""Tasty Tibs"" veggie combo was far from tasty. The vegetables were limp and overcooked, and the berbere spice was far too overpowering. The meat was tough and chewy, and the injera bread was dry and crumbly. The service was slow and the atmosphere was unwelcoming. Overall, a very disappointing dining experience."
